register_date,total_transaction,user_id,total_amount
04/04/22 18.26,3,5732,326000
04/04/22 12.15,1,5733,56000
05/04/22 06.24,3,5734,751000
06/04/22 06.40,3,5735,521000
03/04/22 13.42,4,5736,2041000
06/04/22 08.41,1,5737,52000
06/04/22 05.15,2,5738,166000
04/04/22 05.28,2,5739,142000
04/04/22 07.08,5,5740,1230000
03/04/22 20.09,1,5741,82000
06/04/22 02.53,4,5742,1353000
04/04/22 23.12,2,5743,205000
05/04/22 18.52,5,5744,2324000
05/04/22 02.06,1,5745,53000
05/04/22 16.03,3,5746,469000
05/04/22 16.17,1,5747,70000
04/04/22 19.50,3,5748,583000
05/04/22 09.51,4,5749,1204000
06/04/22 03.05,4,5750,2053000
06/04/22 04.14,1,5751,77000
04/04/22 00.36,3,5752,415000
04/04/22 13.53,3,5753,763000
05/04/22 07.54,2,5754,151000
06/04/22 17.48,4,5755,1899000
05/04/22 18.37,1,5756,83000
04/04/22 07.56,1,5757,67000
05/04/22 21.41,1,5758,70000
05/04/22 20.00,3,5759,366000
05/04/22 14.44,2,5760,175000
06/04/22 08.18,3,5761,780000
06/04/22 10.32,3,5762,509000
06/04/22 05.54,4,5763,1557000
06/04/22 18.15,3,5764,395000
06/04/22 18.46,3,5765,500000
05/04/22 04.48,4,5766,1705000
03/04/22 22.16,3,5767,407000
06/04/22 19.36,3,5768,414000
05/04/22 06.31,1,5769,36000
05/04/22 22.30,1,5770,90000
05/04/22 04.40,2,5771,151000
06/04/22 11.53,1,5772,19000
04/04/22 22.37,2,5773,63000
06/04/22 11.44,4,5774,1987000
05/04/22 10.54,4,5775,1889000
06/04/22 12.27,3,5776,559000
05/04/22 02.26,3,5777,335000
06/04/22 04.03,4,5778,1662000
05/04/22 19.30,1,5779,90000
04/04/22 11.25,3,5780,682000
06/04/22 04.21,1,5781,104000
05/04/22 21.44,4,5782,1314000
06/04/22 07.02,1,5783,67000
06/04/22 20.38,2,5784,81000
06/04/22 13.51,1,5785,74000
07/04/22 02.08,4,5786,2696000
07/04/22 04.48,3,5787,430000
06/04/22 17.32,3,5788,348000
07/04/22 02.47,1,5789,81000
06/04/22 08.44,2,5790,262000
06/04/22 04.58,1,5791,80000
06/04/22 08.33,3,5792,312000
06/04/22 11.49,1,5793,50000
05/04/22 16.51,3,5794,433000
05/04/22 00.55,2,5795,98000
06/04/22 11.46,5,5796,1930000
06/04/22 14.40,3,5797,676000
06/04/22 09.17,3,5798,526000
06/04/22 04.28,3,5799,707000
05/04/22 04.49,5,5800,1962000
06/04/22 19.40,1,5801,83000
06/04/22 23.09,2,5802,123000
06/04/22 16.39,4,5803,1742000
07/04/22 10.02,2,5804,220000
05/04/22 20.39,4,5805,1804000
07/04/22 01.23,2,5806,190000
05/04/22 22.07,3,5807,254000
07/04/22 10.00,2,5808,121000
07/04/22 02.39,3,5809,742000
06/04/22 18.47,1,5810,110000
07/04/22 02.17,2,5811,89000
05/04/22 03.06,1,5812,40000
07/04/22 01.10,1,5813,63000
07/04/22 14.03,2,5814,170000
07/04/22 15.44,3,5815,534000
05/04/22 22.15,2,5816,124000
06/04/22 18.56,3,5817,429000
07/04/22 13.32,5,5818,2355000
07/04/22 10.33,2,5819,76000
07/04/22 13.47,3,5820,815000
06/04/22 06.59,1,5821,77000
07/04/22 11.54,1,5822,52000
07/04/22 09.08,3,5823,295000
06/04/22 03.19,2,5824,102000
07/04/22 17.27,3,5825,439000
06/04/22 03.12,1,5826,68000
07/04/22 12.29,5,5827,1860000
06/04/22 11.44,4,5828,2416000
07/04/22 01.32,3,5829,539000
06/04/22 12.56,2,5830,241000
06/04/22 00.42,2,5831,77000
06/04/22 20.05,2,5832,133000
05/04/22 23.21,4,5833,1467000
07/04/22 00.16,4,5834,453000
07/04/22 05.58,3,5835,447000
06/04/22 18.44,4,5836,1589000
07/04/22 07.20,3,5837,301000
06/04/22 00.10,4,5838,1919000
06/04/22 10.18,5,5839,2289000
07/04/22 04.10,1,5840,55000
05/04/22 09.12,5,5841,2335000
07/04/22 04.22,1,5842,122000
07/04/22 11.44,1,5843,96000
07/04/22 23.47,1,5844,130000
08/04/22 01.41,1,5845,16000
06/04/22 10.03,4,5846,1929000
06/04/22 22.15,4,5847,1699000
07/04/22 08.51,3,5848,509000
07/04/22 16.40,1,5849,50000
07/04/22 09.35,3,5850,618000
07/04/22 11.05,1,5851,77000
07/04/22 06.35,3,5852,571000
07/04/22 05.04,1,5853,61000
06/04/22 17.44,2,5854,153000
07/04/22 12.52,2,5855,146000
06/04/22 11.45,1,5856,52000
07/04/22 15.52,1,5857,43000
07/04/22 13.31,3,5858,379000
06/04/22 22.53,1,5859,125000
05/04/22 20.31,4,5860,1832000
06/04/22 13.25,1,5861,51000
06/04/22 23.33,1,5862,75000
08/04/22 07.36,1,5863,128000
07/04/22 08.07,3,5864,516000
08/04/22 05.56,2,5865,179000
08/04/22 06.33,1,5866,65000
07/04/22 03.44,3,5867,935000
08/04/22 13.04,3,5868,738000
07/04/22 14.01,3,5869,424000
06/04/22 04.55,1,5870,70000
07/04/22 05.03,4,5871,728000
08/04/22 03.39,1,5872,16000
06/04/22 13.48,1,5873,53000
07/04/22 22.40,4,5874,1644000
08/04/22 09.27,3,5875,272000
06/04/22 15.59,3,5876,548000
08/04/22 14.11,2,5877,128000
08/04/22 09.34,4,5878,1708000
06/04/22 01.53,1,5879,105000
08/04/22 13.36,1,5880,103000
05/04/22 20.35,3,5881,237000
07/04/22 19.05,3,5882,284000
07/04/22 12.21,4,5883,1731000
08/04/22 15.06,3,5884,382000
07/04/22 18.46,2,5885,105000
08/04/22 14.09,1,5886,101000
08/04/22 04.37,2,5887,65000
07/04/22 12.25,2,5888,196000
06/04/22 02.06,2,5889,124000
08/04/22 08.35,2,5890,87000
08/04/22 17.33,1,5891,114000
08/04/22 02.27,2,5892,183000
08/04/22 03.07,2,5893,88000
08/04/22 19.15,3,5894,382000
07/04/22 20.08,1,5895,111000
08/04/22 01.18,2,5896,160000
07/04/22 06.47,3,5897,936000
06/04/22 11.58,1,5898,44000
07/04/22 20.59,2,5899,187000
06/04/22 21.05,2,5900,67000
07/04/22 01.56,3,5901,391000
08/04/22 20.03,3,5902,497000
08/04/22 02.15,2,5903,171000
08/04/22 03.30,4,5904,765000
07/04/22 04.33,3,5905,418000
09/04/22 00.17,1,5906,80000
08/04/22 14.16,4,5907,1909000
07/04/22 19.59,2,5908,185000
08/04/22 18.47,2,5909,202000
08/04/22 21.58,2,5910,116000
08/04/22 05.11,3,5911,694000
07/04/22 08.32,3,5912,593000
07/04/22 21.58,1,5913,65000
08/04/22 17.34,1,5914,96000
09/04/22 05.52,1,5915,70000
06/04/22 08.14,1,5916,18000
08/04/22 16.05,5,5917,1769000
09/04/22 03.26,1,5918,55000
07/04/22 13.24,1,5919,52000
08/04/22 22.29,3,5920,654000
08/04/22 06.44,2,5921,98000
08/04/22 10.16,2,5922,179000
07/04/22 19.59,3,5923,451000
08/04/22 11.50,1,5924,67000
07/04/22 23.49,4,5925,837000
07/04/22 06.13,1,5926,52000
09/04/22 04.50,5,5927,2010000
08/04/22 15.22,4,5928,1414000
08/04/22 03.00,1,5929,24000
07/04/22 14.44,2,5930,122000
06/04/22 14.35,1,5931,80000
08/04/22 00.15,1,5932,77000
08/04/22 01.21,1,5933,26000
09/04/22 00.16,3,5934,716000
08/04/22 18.58,3,5935,420000
09/04/22 01.25,3,5936,331000
09/04/22 07.00,4,5937,1517000
07/04/22 10.15,3,5938,631000
08/04/22 15.24,4,5939,1814000
08/04/22 05.23,4,5940,617000
09/04/22 07.53,1,5941,59000
06/04/22 18.41,3,5942,377000
09/04/22 02.54,3,5943,461000
09/04/22 04.08,1,5944,74000
09/04/22 01.27,4,5945,762000
08/04/22 08.48,3,5946,157000
08/04/22 08.15,3,5947,560000
09/04/22 06.10,1,5948,68000
07/04/22 19.18,2,5949,70000
09/04/22 06.16,3,5950,289000
07/04/22 07.49,5,5951,2324000
08/04/22 16.22,3,5952,658000
09/04/22 10.15,2,5953,170000
08/04/22 00.04,3,5954,631000
07/04/22 23.39,4,5955,1638000
08/04/22 18.27,4,5956,634000
06/04/22 17.46,4,5957,1488000
07/04/22 07.54,4,5958,1642000
08/04/22 20.31,1,5959,53000
09/04/22 07.31,1,5960,104000
08/04/22 13.10,2,5961,141000
07/04/22 10.31,3,5962,753000
09/04/22 07.51,3,5963,444000
06/04/22 21.50,2,5964,92000
08/04/22 12.36,4,5965,1648000
08/04/22 04.40,2,5966,130000
06/04/22 19.38,3,5967,521000
07/04/22 21.13,2,5968,121000
08/04/22 14.20,2,5969,149000
08/04/22 07.28,1,5970,73000
07/04/22 04.04,3,5971,620000
09/04/22 05.54,1,5972,48000
06/04/22 20.21,2,5973,179000
09/04/22 19.29,3,5974,638000
09/04/22 00.48,1,5975,83000
09/04/22 08.26,2,5976,57000
09/04/22 18.41,3,5977,436000
09/04/22 09.43,3,5978,304000
09/04/22 20.35,3,5979,541000
08/04/22 02.31,3,5980,185000
09/04/22 07.30,3,5981,371000
09/04/22 13.36,1,5982,107000
09/04/22 06.16,2,5983,73000
09/04/22 02.14,3,5984,342000
09/04/22 14.04,2,5985,82000
08/04/22 19.05,1,5986,22000
09/04/22 22.45,3,5987,488000
09/04/22 10.48,2,5988,139000
08/04/22 05.42,2,5989,95000
10/04/22 04.03,3,5990,470000
07/04/22 07.58,2,5991,97000
09/04/22 03.16,1,5992,90000
10/04/22 02.00,1,5993,30000
09/04/22 20.16,3,5994,494000
08/04/22 16.24,3,5995,573000
10/04/22 05.33,3,5996,455000
09/04/22 20.15,3,5997,668000
09/04/22 04.03,1,5998,88000
10/04/22 01.21,3,5999,465000
09/04/22 10.15,1,6000,51000
09/04/22 03.52,1,6001,173000
09/04/22 11.48,4,6002,893000
09/04/22 10.28,2,6003,153000
08/04/22 08.56,3,6004,606000
08/04/22 07.38,1,6005,63000
07/04/22 12.23,4,6006,1883000
10/04/22 04.37,2,6007,114000
09/04/22 20.51,4,6008,800000
08/04/22 19.29,1,6009,70000
08/04/22 12.14,3,6010,498000
10/04/22 06.05,2,6011,164000
10/04/22 07.14,1,6012,104000
10/04/22 00.14,2,6013,175000
08/04/22 15.58,2,6014,193000
08/04/22 01.58,3,6015,436000
09/04/22 03.19,3,6016,769000
10/04/22 04.51,3,6017,588000
09/04/22 22.40,2,6018,119000
10/04/22 11.00,4,6019,1715000
07/04/22 15.12,1,6020,123000
08/04/22 11.03,2,6021,170000
08/04/22 04.25,3,6022,413000
09/04/22 17.53,2,6023,163000
09/04/22 22.20,3,6024,606000
08/04/22 01.13,2,6025,246000
08/04/22 19.17,3,6026,679000
07/04/22 21.54,2,6027,167000
10/04/22 11.37,2,6028,72000
10/04/22 00.01,1,6029,100000
09/04/22 07.35,2,6030,159000
09/04/22 04.21,2,6031,115000
09/04/22 09.01,1,6032,55000
08/04/22 08.39,1,6033,73000
10/04/22 00.04,1,6034,40000
09/04/22 15.40,3,6035,260000
09/04/22 12.49,3,6036,707000
10/04/22 10.50,3,6037,757000
09/04/22 16.16,2,6038,147000
09/04/22 20.42,2,6039,122000
07/04/22 23.04,1,6040,92000
09/04/22 10.35,4,6041,1661000
09/04/22 07.56,3,6042,524000
08/04/22 08.31,2,6043,127000
07/04/22 20.48,5,6044,2651000
10/04/22 07.26,1,6045,76000
08/04/22 01.49,2,6046,96000
09/04/22 12.46,3,6047,406000
08/04/22 22.29,5,6048,2212000
07/04/22 21.23,5,6049,2625000
09/04/22 06.11,4,6050,1127000
09/04/22 13.39,5,6051,1806000
09/04/22 19.27,1,6052,22000
09/04/22 04.35,4,6053,2091000
10/04/22 03.21,5,6054,1642000
09/04/22 21.08,2,6055,221000
09/04/22 07.03,1,6056,62000
10/04/22 00.10,3,6057,600000
10/04/22 14.03,3,6058,417000
10/04/22 16.15,1,6059,21000
08/04/22 07.46,1,6060,113000
10/04/22 08.13,1,6061,115000
09/04/22 22.41,2,6062,73000
09/04/22 10.14,2,6063,97000
10/04/22 18.49,3,6064,655000
09/04/22 10.52,2,6065,237000
10/04/22 02.58,1,6066,130000
09/04/22 09.18,4,6067,364000
10/04/22 21.40,3,6068,622000
08/04/22 02.03,3,6069,458000
08/04/22 18.01,3,6070,542000
09/04/22 13.22,3,6071,595000
10/04/22 18.30,1,6072,28000
09/04/22 09.41,5,6073,2838000
10/04/22 21.40,1,6074,44000
09/04/22 13.59,4,6075,513000
10/04/22 12.32,3,6076,512000
10/04/22 03.13,3,6077,348000
08/04/22 20.28,2,6078,157000
10/04/22 23.52,3,6079,348000
11/04/22 05.29,2,6080,211000
10/04/22 13.59,1,6081,17000
08/04/22 16.43,4,6082,1652000
10/04/22 16.46,1,6083,83000
09/04/22 10.10,2,6084,164000
08/04/22 10.52,3,6085,580000
09/04/22 20.14,3,6086,291000
10/04/22 17.15,1,6087,45000
11/04/22 01.08,1,6088,92000
11/04/22 09.01,4,6089,1656000
11/04/22 03.57,4,6090,1762000
11/04/22 02.03,4,6091,1892000
10/04/22 21.58,4,6092,1556000
08/04/22 20.51,3,6093,551000
10/04/22 05.55,2,6094,137000
09/04/22 19.39,1,6095,115000
10/04/22 07.48,1,6096,110000
10/04/22 23.35,3,6097,402000
10/04/22 09.14,1,6098,63000
09/04/22 15.55,4,6099,1679000
11/04/22 09.09,1,6100,40000
10/04/22 09.54,3,6101,437000
11/04/22 16.38,1,6102,64000
11/04/22 04.25,4,6103,1951000
11/04/22 05.12,1,6104,8000
10/04/22 05.27,3,6105,661000
10/04/22 18.19,2,6106,159000
11/04/22 19.34,1,6107,69000
11/04/22 01.53,2,6108,106000
09/04/22 23.06,1,6109,113000
11/04/22 02.13,2,6110,143000
10/04/22 17.58,3,6111,680000
11/04/22 13.40,1,6112,95000
12/04/22 04.30,1,6113,142000
10/04/22 14.41,2,6114,220000
11/04/22 20.27,4,6115,1585000
11/04/22 12.11,1,6116,78000
11/04/22 09.46,1,6117,43000
11/04/22 03.58,2,6118,122000
11/04/22 12.54,2,6119,111000
12/04/22 04.34,2,6120,87000
10/04/22 10.20,1,6121,60000
12/04/22 02.43,1,6122,130000
11/04/22 07.31,3,6123,297000
11/04/22 20.40,3,6124,700000
12/04/22 02.22,2,6125,90000
10/04/22 15.13,5,6126,1580000
11/04/22 07.41,2,6127,88000
10/04/22 12.50,1,6128,100000
10/04/22 22.23,5,6129,1698000
12/04/22 02.05,2,6130,28000
11/04/22 19.04,1,6131,93000
12/04/22 00.15,1,6132,62000
10/04/22 21.28,4,6133,1882000
12/04/22 04.22,1,6134,50000
12/04/22 04.41,2,6135,122000
11/04/22 23.07,2,6136,215000
11/04/22 06.45,2,6137,200000
12/04/22 03.56,3,6138,480000
12/04/22 02.31,3,6139,367000
11/04/22 00.46,2,6140,108000
12/04/22 11.13,4,6141,1447000
11/04/22 23.07,2,6142,231000
11/04/22 01.40,3,6143,517000
12/04/22 13.55,3,6144,528000
11/04/22 22.04,4,6145,420000
12/04/22 04.48,4,6146,1200000
10/04/22 20.38,2,6147,168000
09/04/22 23.57,3,6148,431000
11/04/22 15.34,2,6149,241000
12/04/22 08.53,2,6150,61000
10/04/22 11.40,4,6151,1374000
10/04/22 11.44,4,6152,1860000
11/04/22 19.47,5,6153,1697000
11/04/22 22.50,4,6154,2015000
11/04/22 13.06,3,6155,620000
11/04/22 09.00,3,6156,618000
11/04/22 12.10,1,6157,86000
12/04/22 08.07,4,6158,667000
12/04/22 01.18,1,6159,20000
12/04/22 17.46,4,6160,1863000
11/04/22 20.19,1,6161,104000
11/04/22 23.29,2,6162,82000
12/04/22 15.12,2,6163,205000
10/04/22 17.52,5,6164,2160000
10/04/22 22.02,5,6165,2379000
11/04/22 21.20,1,6166,99000
12/04/22 23.53,3,6167,287000
11/04/22 15.55,2,6168,176000
12/04/22 10.12,2,6169,139000
12/04/22 12.23,1,6170,123000
12/04/22 14.22,3,6171,510000
13/04/22 04.53,5,6172,2789000
11/04/22 21.25,3,6173,287000
11/04/22 21.55,2,6174,114000
13/04/22 07.52,4,6175,1473000
13/04/22 00.15,2,6176,107000
11/04/22 09.44,4,6177,1225000
12/04/22 06.32,3,6178,768000
11/04/22 07.58,2,6179,185000
12/04/22 20.06,2,6180,133000
12/04/22 07.53,1,6181,40000
12/04/22 12.32,4,6182,1056000
11/04/22 22.57,1,6183,59000
12/04/22 01.03,1,6184,58000
11/04/22 20.58,5,6185,2057000
12/04/22 01.47,1,6186,18000
12/04/22 07.21,2,6187,169000
12/04/22 18.33,4,6188,557000
12/04/22 16.51,2,6189,215000
13/04/22 15.54,3,6190,415000
12/04/22 11.04,1,6191,109000
12/04/22 08.48,4,6192,1855000
13/04/22 13.42,1,6193,106000
12/04/22 07.57,1,6194,78000
12/04/22 10.53,1,6195,49000
13/04/22 14.45,1,6196,49000
13/04/22 12.31,4,6197,1912000
13/04/22 15.29,1,6198,80000
13/04/22 19.19,1,6199,65000
13/04/22 02.49,3,6200,340000
13/04/22 20.15,2,6201,120000
13/04/22 06.46,2,6202,116000
13/04/22 02.01,1,6203,60000
14/04/22 02.32,1,6204,90000
12/04/22 19.14,3,6205,254000
14/04/22 05.59,3,6206,470000
12/04/22 07.51,5,6207,2117000
13/04/22 03.27,3,6208,230000
14/04/22 06.59,3,6209,624000
12/04/22 05.01,2,6210,89000
14/04/22 08.14,2,6211,160000
13/04/22 15.08,3,6212,420000
14/04/22 09.33,4,6213,2091000
14/04/22 05.34,3,6214,664000
13/04/22 20.41,4,6215,2155000
14/04/22 00.34,3,6216,591000
13/04/22 09.14,2,6217,105000
13/04/22 17.52,2,6218,171000
13/04/22 09.33,1,6219,43000
14/04/22 04.14,1,6220,97000
12/04/22 22.23,5,6221,1952000
13/04/22 14.45,3,6222,344000
13/04/22 22.04,4,6223,643000
14/04/22 02.17,3,6224,551000
13/04/22 01.55,5,6225,2052000
14/04/22 06.05,3,6226,210000
13/04/22 11.00,2,6227,168000
13/04/22 21.06,3,6228,684000
12/04/22 21.52,1,6229,11000
11/04/22 22.55,2,6230,155000
14/04/22 12.19,3,6231,639000
12/04/22 20.58,3,6232,736000
13/04/22 05.24,1,6233,125000
13/04/22 03.29,3,6234,579000
12/04/22 07.14,2,6235,137000
14/04/22 18.21,3,6236,503000
13/04/22 10.36,2,6237,116000
12/04/22 08.19,3,6238,421000
13/04/22 22.09,2,6239,150000
13/04/22 02.09,2,6240,120000
13/04/22 22.26,1,6241,33000
14/04/22 02.25,1,6242,113000
14/04/22 04.25,3,6243,730000
13/04/22 03.10,2,6244,165000
14/04/22 18.49,4,6245,1098000
13/04/22 08.18,3,6246,852000
14/04/22 12.20,1,6247,29000
14/04/22 17.36,1,6248,88000
12/04/22 23.34,2,6249,133000
13/04/22 20.19,3,6250,408000
14/04/22 17.07,1,6251,73000
14/04/22 05.29,3,6252,504000
14/04/22 01.33,2,6253,213000
13/04/22 23.18,2,6254,175000
13/04/22 01.58,1,6255,134000
13/04/22 08.15,2,6256,155000
15/04/22 01.50,3,6257,762000
13/04/22 09.41,1,6258,80000
14/04/22 10.29,3,6259,331000
14/04/22 20.11,2,6260,201000
13/04/22 15.02,2,6261,200000
14/04/22 12.17,1,6262,58000
14/04/22 05.22,2,6263,94000
15/04/22 00.42,2,6264,163000
12/04/22 16.50,3,6265,734000
14/04/22 23.19,1,6266,41000
14/04/22 23.44,4,6267,1706000
15/04/22 08.23,2,6268,300000
13/04/22 17.30,1,6269,64000
14/04/22 04.59,2,6270,245000
15/04/22 07.08,3,6271,518000
14/04/22 04.15,2,6272,131000
13/04/22 02.19,3,6273,604000
15/04/22 07.55,1,6274,74000
13/04/22 00.06,3,6275,352000
12/04/22 23.14,2,6276,145000
15/04/22 06.03,1,6277,94000
15/04/22 12.08,1,6278,63000
14/04/22 04.59,2,6279,109000
14/04/22 07.14,1,6280,86000
14/04/22 12.21,2,6281,105000
15/04/22 00.01,1,6282,43000
13/04/22 10.34,3,6283,701000
13/04/22 03.08,4,6284,1543000
15/04/22 04.27,1,6285,34000
12/04/22 20.19,3,6286,620000
14/04/22 14.15,3,6287,830000
15/04/22 07.23,3,6288,526000
13/04/22 00.58,4,6289,1483000
13/04/22 20.29,1,6290,83000
14/04/22 17.33,2,6291,132000
14/04/22 22.46,4,6292,573000
15/04/22 13.33,4,6293,2421000
15/04/22 09.28,3,6294,636000
15/04/22 18.10,3,6295,471000
15/04/22 10.11,1,6296,72000
14/04/22 08.30,2,6297,104000
14/04/22 23.51,3,6298,347000
14/04/22 01.52,4,6299,1867000
15/04/22 20.09,2,6300,101000
15/04/22 12.22,1,6301,32000
14/04/22 07.34,3,6302,633000
14/04/22 16.28,1,6303,64000
14/04/22 23.14,3,6304,414000
15/04/22 17.52,1,6305,51000
14/04/22 05.20,3,6306,289000
13/04/22 10.22,2,6307,164000
14/04/22 01.59,1,6308,26000
14/04/22 15.13,1,6309,114000
16/04/22 04.55,1,6310,80000
15/04/22 14.34,2,6311,132000
14/04/22 14.46,3,6312,403000
13/04/22 11.32,2,6313,208000
15/04/22 03.19,1,6314,56000
15/04/22 04.38,1,6315,55000
13/04/22 19.26,2,6316,158000
14/04/22 04.48,3,6317,419000
16/04/22 05.55,3,6318,401000
16/04/22 01.14,1,6319,124000
16/04/22 11.50,5,6320,2258000
15/04/22 19.32,3,6321,507000
16/04/22 06.55,4,6322,783000
16/04/22 11.30,3,6323,454000
15/04/22 12.11,2,6324,178000
16/04/22 07.35,3,6325,414000
15/04/22 22.24,1,6326,61000
15/04/22 18.44,4,6327,1969000
16/04/22 08.15,3,6328,422000
16/04/22 09.00,4,6329,1448000
16/04/22 14.18,3,6330,566000
15/04/22 16.16,2,6331,168000
15/04/22 19.50,2,6332,254000
16/04/22 10.00,1,6333,44000
15/04/22 18.47,1,6334,16000
16/04/22 00.32,4,6335,2288000
15/04/22 05.17,1,6336,52000
15/04/22 08.58,1,6337,76000
16/04/22 08.01,2,6338,152000
16/04/22 15.42,4,6339,2606000
16/04/22 13.50,1,6340,46000
15/04/22 16.00,2,6341,109000
16/04/22 03.08,1,6342,63000
16/04/22 07.34,2,6343,141000
15/04/22 21.29,1,6344,31000
15/04/22 16.47,1,6345,10000
14/04/22 22.43,1,6346,83000
16/04/22 14.26,1,6347,73000
16/04/22 05.41,1,6348,33000
15/04/22 22.21,1,6349,100000
14/04/22 18.07,1,6350,83000
16/04/22 07.42,3,6351,501000
15/04/22 06.28,2,6352,258000
16/04/22 22.30,2,6353,134000
14/04/22 19.25,2,6354,204000
15/04/22 06.23,2,6355,107000
17/04/22 04.48,3,6356,548000
17/04/22 06.08,2,6357,219000
15/04/22 14.03,1,6358,36000
17/04/22 05.52,4,6359,2116000
17/04/22 03.21,4,6360,1328000
15/04/22 21.09,3,6361,366000
16/04/22 14.42,2,6362,177000
15/04/22 11.37,2,6363,135000
14/04/22 19.06,1,6364,60000
16/04/22 17.41,1,6365,53000
16/04/22 05.00,1,6366,88000
15/04/22 05.29,5,6367,1861000
16/04/22 08.42,2,6368,226000
15/04/22 11.59,1,6369,86000
17/04/22 02.02,1,6370,34000
16/04/22 05.31,3,6371,689000
17/04/22 04.29,5,6372,2210000
15/04/22 16.27,3,6373,348000
15/04/22 13.14,1,6374,63000
15/04/22 20.25,1,6375,46000
15/04/22 12.54,1,6376,65000
14/04/22 18.51,3,6377,413000
16/04/22 08.42,1,6378,53000
17/04/22 09.13,1,6379,129000
16/04/22 21.15,3,6380,668000
14/04/22 20.14,1,6381,12000
17/04/22 09.46,3,6382,721000
17/04/22 13.42,1,6383,41000
17/04/22 00.50,3,6384,968000
16/04/22 06.26,2,6385,192000
15/04/22 09.52,1,6386,67000
16/04/22 09.14,3,6387,284000
17/04/22 11.28,2,6388,147000
15/04/22 14.16,3,6389,413000
15/04/22 15.19,2,6390,126000
16/04/22 18.17,1,6391,77000
15/04/22 17.36,2,6392,129000
15/04/22 22.06,4,6393,476000
14/04/22 20.33,2,6394,197000
17/04/22 04.27,1,6395,45000
15/04/22 02.48,1,6396,20000
17/04/22 13.48,1,6397,49000
16/04/22 06.24,1,6398,43000
16/04/22 18.44,2,6399,125000
17/04/22 09.37,3,6400,401000
16/04/22 03.41,2,6401,179000
17/04/22 00.10,2,6402,122000
17/04/22 10.56,1,6403,73000
17/04/22 02.13,2,6404,174000
14/04/22 22.12,1,6405,120000
17/04/22 08.29,2,6406,162000
15/04/22 01.30,1,6407,43000
17/04/22 05.50,3,6408,719000
15/04/22 02.32,2,6409,164000
15/04/22 19.19,5,6410,1857000
15/04/22 15.36,1,6411,83000
16/04/22 14.25,4,6412,1324000
15/04/22 20.38,1,6413,10000
16/04/22 20.56,1,6414,107000
16/04/22 12.26,2,6415,123000
16/04/22 01.28,1,6416,82000
15/04/22 06.09,1,6417,34000
17/04/22 03.09,1,6418,70000
17/04/22 10.12,3,6419,469000
17/04/22 10.37,2,6420,80000
17/04/22 19.39,3,6421,366000
17/04/22 01.03,2,6422,250000
16/04/22 23.50,3,6423,283000
16/04/22 04.49,3,6424,533000
17/04/22 18.00,3,6425,485000
16/04/22 21.08,1,6426,81000
17/04/22 10.35,3,6427,858000
17/04/22 03.03,1,6428,28000
15/04/22 22.59,3,6429,622000
17/04/22 01.25,2,6430,158000
16/04/22 21.33,2,6431,153000
17/04/22 06.05,1,6432,56000
16/04/22 14.21,2,6433,135000
17/04/22 05.23,1,6434,81000
16/04/22 11.11,1,6435,122000
17/04/22 18.42,3,6436,531000
17/04/22 07.05,5,6437,1703000
17/04/22 03.28,2,6438,147000
16/04/22 21.25,1,6439,76000
16/04/22 22.31,2,6440,201000
17/04/22 12.11,3,6441,660000
15/04/22 22.44,3,6442,286000
17/04/22 16.48,3,6443,511000
17/04/22 05.01,4,6444,1628000
16/04/22 23.38,2,6445,143000
16/04/22 23.24,3,6446,682000
18/04/22 03.55,3,6447,782000
17/04/22 11.08,2,6448,147000
17/04/22 14.10,1,6449,110000
16/04/22 23.53,2,6450,141000
16/04/22 16.38,3,6451,656000
15/04/22 15.08,3,6452,316000
18/04/22 10.44,1,6453,83000
15/04/22 13.13,1,6454,86000
16/04/22 18.41,3,6455,491000
18/04/22 04.50,1,6456,68000
17/04/22 03.35,2,6457,201000
17/04/22 01.48,2,6458,166000
16/04/22 19.32,1,6459,128000
17/04/22 20.31,2,6460,141000
18/04/22 03.45,4,6461,774000
17/04/22 03.03,5,6462,2063000
16/04/22 23.22,4,6463,1125000
16/04/22 08.34,1,6464,83000
15/04/22 22.56,2,6465,81000
15/04/22 20.49,1,6466,103000
17/04/22 19.37,4,6467,911000
16/04/22 23.34,3,6468,381000
17/04/22 20.12,1,6469,120000
17/04/22 05.18,1,6470,20000
16/04/22 20.30,3,6471,191000
18/04/22 05.47,3,6472,484000
16/04/22 18.58,5,6473,2169000
17/04/22 10.07,3,6474,403000
17/04/22 21.46,1,6475,100000
18/04/22 13.49,1,6476,90000
17/04/22 02.57,4,6477,1499000
17/04/22 16.34,2,6478,26000
17/04/22 18.42,1,6479,75000
16/04/22 12.38,1,6480,34000
17/04/22 06.57,3,6481,544000
17/04/22 21.49,1,6482,8000
18/04/22 16.21,1,6483,60000
18/04/22 09.26,2,6484,90000
18/04/22 11.45,1,6485,75000
16/04/22 11.09,3,6486,766000
17/04/22 23.06,4,6487,988000
17/04/22 14.14,2,6488,135000
16/04/22 16.21,3,6489,740000
18/04/22 02.29,2,6490,157000
18/04/22 08.11,2,6491,164000
18/04/22 22.46,3,6492,689000
16/04/22 16.30,2,6493,112000
17/04/22 08.21,3,6494,783000
18/04/22 22.10,3,6495,657000
17/04/22 14.11,4,6496,1992000
16/04/22 15.59,2,6497,122000
17/04/22 08.33,4,6498,1806000
17/04/22 09.04,1,6499,64000
17/04/22 07.28,2,6500,171000
17/04/22 04.51,2,6501,344000
